SATKER,RSD IDAMAN KOTA BANJARBARU (BLUD)ANY,,,,,,,,,,,,
Nama Barang,ANY,,,,,,,,,,,,
,,,,,,,,,,,,,
Provinsi,Kota,SATKER,SKPD,Gudang,Jenis Barang,Kode Barang,No,Tanggal Beli,Nama Barang,Satuan,Jumlah,Harga,Total Harga
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16891,1225.,2020-01-02,Serum Control Kimia Biosystem level 1,box,1,6400000,6400000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16551,1226.,2020-01-02,Shifilis Card Intec,Buah,2500,11100,27750000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22873,1227.,2020-07-07,Shoe Cover OM,Buah,1000,2800,2800000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16886,1228.,2020-01-02,Sikat Tabung Kecil,Buah,1,22000,22000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16887,1229.,2020-01-02,Sikat Tabung Reaksi Sedang,Buah,1,33000,33000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20653,1230.,2020-07-07,Sol Cart B,Buah,560,97350,54516000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17037,1231.,2020-01-02,Solution Norma iDil3 (Cleaner Reagen)/10L,Botol,1,2772000,2772000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17036,1232.,2020-01-02,Solution Norma iSol3 (Cleaner Reagen) / 1L,Botol,2,2970000,5940000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17036,1233.,2020-01-02,Solution Norma iSol3 (Cleaner Reagen) / 1L,Botol,5,2970000,14850000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17036,1234.,2020-01-20,Solution Norma iSol3 (Cleaner Reagen) / 1L,Botol,1,2700000,2700000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20368,1235.,2020-01-16,Solution Pack,pcs,1,20938956,20938956
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20368,1236.,2020-03-12,Solution Pack,pcs,1,20938956,20938956
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16940,1237.,2020-01-02,Solution Pak Ilyte Na/K/Cl,pcs,1,23032851,23032851
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,19169,1238.,2020-01-02,Spuit 1cc Terumo,box,14,341000,4774000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,19169,1239.,2020-02-01,Spuit 1cc Terumo,box,4,341000,1364000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,19169,1240.,2020-02-03,Spuit 1cc Terumo,box,15,341000,5115000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16869,1241.,2020-01-02,Spuit 1ml,box,20,341000,6820000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,19168,1242.,2020-02-03,Spuit 3cc Terumo,box,41,297000,12177000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,19168,1243.,2020-07-03,Spuit 3cc Terumo,box,23,330000,7590000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16965,1244.,2020-01-02,Star D Plus - Malaria Pf/Pv Antigen - 1 Cs,pcs,50,46200,2310000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20654,1245.,2020-01-02,Stardec Nitrile Examination Gloves S,Buah,350,62700,21945000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21727,1246.,2020-04-03,"Stardec Sample cup 1,5 ml",pcs,1,660000,660000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21727,1247.,2020-08-14,"Stardec Sample cup 1,5 ml",pcs,1,660000,660000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20656,1248.,2020-01-02,Stericide 5 l,Buah,4,824100,3296400
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20656,1249.,2020-01-02,Stericide 5 l,Buah,4,854304,3417216
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20656,1250.,2020-01-02,Stericide 5 l,Buah,4,880875,3523500
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20656,1251.,2020-01-02,Stericide 5 l,Buah,2,883737,1767474
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22884,1252.,2020-07-07,Stericide 5 liter,Buah,5,784536,3922680
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22885,1253.,2020-07-07,Sterile Cotton Swab,Buah,1,385000,385000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21431,1254.,2020-01-02,Sterizcide 3,Buah,1,933900,933900
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20657,1255.,2020-07-07,Sterizyme 5 l,Buah,1,745200,745200
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,19207,1256.,2020-01-02,Stimuno Syrup,Botol,12400,10,124000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22886,1257.,2020-07-07,Streach Wipes Sanitizer 100 pcs SANISWISS,Buah,6,605000,3630000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20420,1258.,2020-04-09,Sulfolyser 500 Ml,box,2,618000,1236000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20420,1259.,2020-05-22,Sulfolyser 500 Ml,box,1,618000,618000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20420,1260.,2020-08-06,Sulfolyser 500 Ml,box,3,618000,1854000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16957,1261.,2020-01-02,Sulfolyser 500ml,Botol,3,679800,2039400
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16957,1262.,2020-01-02,Sulfolyser 500ml,Botol,2,679800,1359600
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22887,1263.,2020-07-07,Surgical Connecting Tube,Buah,100,32024,3202400
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22888,1264.,2020-07-07,Surgical Gloves Sz 6.5,Buah,100,6449,644900
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22891,1265.,2020-07-07,Surgical Gloves Sz 8,Buah,150,6449,967350
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22893,1266.,2020-07-07,Surgical Gown with towel L,Buah,542,85320,46243440
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16884,1267.,2020-01-02,Swab Alkohol,kotak,30,31500,945000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16884,1268.,2020-01-02,Swab Alkohol,kotak,42,32000,1344000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21530,1269.,2020-03-17,Swelab Alfa Blood Control / Control 3 Diff Alfa,Vial,2,3300000,6600000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21530,1270.,2020-06-12,Swelab Alfa Blood Control / Control 3 Diff Alfa,Vial,1,3685000,3685000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16562,1271.,2020-01-02,Swelab Alpha Lyse,Pak,3,7975000,23925000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20565,1272.,2020-01-02,Syringe M tho N 20 cc,Buah,600,1980,1188000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16942,1273.,2020-01-02,System Solution (Cleaner Reagen),Botol,1,1280000,1280000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,18665,1274.,2020-11-14,TABLET TAMBAH DARAH PHAPROS,Tablet,511,403,205933
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,18665,1275.,2020-11-26,TABLET TAMBAH DARAH PHAPROS,Tablet,3000,403,1209000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17390,1276.,2020-06-02,TELMISARTAN 80 MG TABLET DEXA (IFRS),Tablet,60,5046,302760
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17390,1277.,2020-12-04,TELMISARTAN 80 MG TABLET DEXA (IFRS),Tablet,90,5046,454140
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,828,1278.,2020-11-19,TETAGAM 250 MG INJEKSI (HUMAN TETANUS IMUNOGLOBULIN),Ampul,1,188663,188663
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,828,1279.,2020-12-11,TETAGAM 250 MG INJEKSI (HUMAN TETANUS IMUNOGLOBULIN),Ampul,15,188663,2829945
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,828,1280.,2020-12-22,TETAGAM 250 MG INJEKSI (HUMAN TETANUS IMUNOGLOBULIN),Ampul,20,188663,3773260
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16946,1281.,2020-01-02,TG 440,Buah,2,6006000,12012000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16946,1282.,2020-01-02,TG 440,Buah,1,6006000,6006000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,4096,1283.,2020-11-21,THYROZOL 10 MG TABLET,Tablet,168,1286,216048
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,4096,1284.,2020-12-04,THYROZOL 10 MG TABLET,Tablet,500,1286,643000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,2886,1285.,2020-11-09,TIARYT TABLET,Tablet,78,1894,147732
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16952,1286.,2020-01-02,TP 440,Buah,1,1727000,1727000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16952,1287.,2020-01-02,TP 440,Buah,1,1727000,1727000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,3729,1288.,2020-12-06,TRAMADOL INJEKSI 100 MG/2 ML MERCI,Ampul,64,1882,120448
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,18626,1289.,2020-11-18,TRANFUSI SET COSMO MED,pcs,246,8190,2014740
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16291,1290.,2020-10-21,TRANSOFIX (IFRS),pcs,131,6600,864600
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16291,1291.,2020-12-18,TRANSOFIX (IFRS),pcs,150,6600,990000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16536,1292.,2020-01-02,TRIAMCINOLONE 4 MG TABLET NOVELL,Tablet,2,669,1338
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17405,1293.,2020-12-07,TRIDEX 27 A INFUS (IFRS),Botol,445,11550,5139750
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20359,1294.,2020-10-09,TRIHEXYPHENIDYL 2 MG TABLET INDOFARMA,Tablet,1739,116,201724
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17068,1295.,2020-02-03,Tab Serum Gel & Clot Activator (Kuning),Buah,1,453750,453750
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16861,1296.,2020-01-02,Tabung  Vacutainer K2 EDTA 3cc,box,6,381000,2286000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17221,1297.,2020-01-02,Tabung 12-75mm,Buah,1,149000,149000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16875,1298.,2020-01-02,Tabung Centrifuge Crytube/Plastik,kotak,3,660000,1980000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16866,1299.,2020-01-02,Tabung Citras,box,8,352000,2816000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16862,1300.,2020-01-02,Tabung K2 EDTA  Hematologi,box,51,384000,19584000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16878,1301.,2020-01-02,Tabung LED,Buah,1,4125000,4125000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16863,1302.,2020-01-02,Tabung Serum Tutup Kuning,box,20,453500,9070000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16863,1303.,2020-01-02,Tabung Serum Tutup Kuning,box,50,452500,22625000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17113,1304.,2020-01-02,Tabung Vacutainer,Buah,1,149000,149000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16874,1305.,2020-01-02,Tabung Westergreen LED,Buah,20,99000,1980000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20406,1306.,2020-01-02,Thermal Paper Printer 720 (perak),roll,5,0,0
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20406,1307.,2020-03-11,Thermal Paper Printer 720 (perak),roll,20,7500,150000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20364,1308.,2020-02-17,Thermal Paper Printer 80x50 (Biru),Roll,8,18182,145456
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20364,1309.,2020-03-11,Thermal Paper Printer 80x50 (Biru),Roll,20,18182,363640
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20364,1310.,2020-08-05,Thermal Paper Printer 80x50 (Biru),Roll,20,18182,363640
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21535,1311.,2020-02-05,Tissue (Kasar),pcs,9,13500,121500
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21535,1312.,2020-07-03,Tissue (Kasar),pcs,12,13500,162000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21535,1313.,2020-08-14,Tissue (Kasar),pcs,8,13500,108000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16889,1314.,2020-02-03,Tisu roll,roll,36,5700,205200
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16889,1315.,2020-05-05,Tisu roll,roll,12,5700,68400
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16889,1316.,2020-07-03,Tisu roll,roll,20,9900,198000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16889,1317.,2020-08-14,Tisu roll,roll,20,9900,198000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16561,1318.,2020-01-02,Total Protein,kit,1,858000,858000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21265,1319.,2020-01-02,Triglicerides BA 200,kit,1,16550000,16550000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21265,1320.,2020-07-10,Triglicerides BA 200,kit,1,16550000,16550000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16559,1321.,2020-01-02,Trigliserid,kit,1,14050000,14050000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20428,1322.,2020-03-21,Trigliserida Erba,kit,1,5460000,5460000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16968,1323.,2020-07-21,Tubex TF,Buah,2,2519281,5038562
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17040,1324.,2020-01-02,UA 400,Buah,1,3754300,3754300
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20261,1325.,2020-11-05,UMBILICAL KLEM FESCO,pcs,110,1475,162250
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,20261,1326.,2020-12-01,UMBILICAL KLEM FESCO,pcs,250,1467,366750
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16945,1327.,2020-01-02,UREA 275,Buah,1,2207200,2207200
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16945,1328.,2020-01-02,UREA 275,Buah,1,2207700,2207700
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17705,1329.,2020-03-26,URIEF 4 MG TAB (IFRS),Tablet,306,2450,749700
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17705,1330.,2020-11-01,URIEF 4 MG TAB (IFRS),Tablet,300,2450,735000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,17705,1331.,2020-12-22,URIEF 4 MG TAB (IFRS),Tablet,300,2450,735000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21569,1332.,2020-01-24,URINE BAG 2500 ML RUSCH,pcs,3,104500,313500
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,904,1333.,2020-11-13,URINE BAG STARDEC (IFRS),pcs,101,4900,494900
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,904,1334.,2020-11-27,URINE BAG STARDEC (IFRS),pcs,250,4750,1187500
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16579,1335.,2020-06-20,URSODEOXYCHOLIC ACID 250 MG KAPSUL DEXA,Tablet,456,2359,1075704
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,16579,1336.,2020-12-04,URSODEOXYCHOLIC ACID 250 MG KAPSUL DEXA,Tablet,900,2359,2123100
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,21440,1337.,2020-07-07,USG paper 110 HG 110mmx18m SONY,Buah,40,319000,12760000
Kalimantan Selatan,Banjarbaru,RSD IDAMAN KOTA BANJARBARU (BLUD),RSD IDAMAN KOTA BANJARBARU,Umum,Obat-Obatan,22898,1338.,2020-07-07,Ultrasound Gell 250 CM,Buah,5,19250,96250
