SATKER,DINAS KESEHATANANY,,,,,,,,,,,,
Nama Barang,ANY,,,,,,,,,,,,
,,,,,,,,,,,,,
Provinsi,Kota,SATKER,SKPD,Gudang,Jenis Barang,Kode Barang,No,Tanggal Beli,Nama Barang,Satuan,Jumlah,Harga,Total Harga
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16847,245.,2020-06-23,Autocheck Total cholesterol  Test Strip,box,59,402200,23729800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16846,246.,2020-01-02,Autocheck Uric Acid Test Strip,box,73,175000,12775000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,3337,247.,2020-11-26,Azitromisin Tab Selaput 500 MG,Tablet,370,3053,1129610
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,3337,248.,2020-11-26,Azitromisin Tab Selaput 500 MG,Tablet,1500,3053,4579500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20167,249.,2020-01-02,BEDAK SALISIL SERBUK 2 %,Botol,750,4499,3374250
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,12384,250.,2020-12-14,BENECHECK CHOLESTEROL STRIP,box,100,259175,25917500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,11972,251.,2020-12-14,BENECHECK GLUKOSA STRIP,box,100,171710,17171000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18379,252.,2020-01-02,BEROTEC SOL,Botol,2,117500,235000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21044,253.,2020-01-02,BETAHISTIN TABLET 6 mg,Tablet,15500,119,1844500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21044,254.,2020-12-23,BETAHISTIN TABLET 6 mg,Tablet,5000,119,595000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21044,255.,2020-12-23,BETAHISTIN TABLET 6 mg,Tablet,5000,119,595000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16597,256.,2020-11-26,"BETAMETASON KRIM 0,1 %",Tube,2125,1865,3963125
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18409,257.,2020-01-02,BIOLABO KOLESTEROL 2X100ML,kit,3,1132416,3397248
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18410,258.,2020-01-02,BLOOD LANCET 28 G HARGA 2,kotak,4,26939,107756
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18412,259.,2020-01-02,BLOOD LANCET 28 G HARGA 4,Botol,4,25863,103452
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16850,260.,2020-01-02,BLOOD LANCET ACCU CHECK,box,27,405500,10948500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18848,261.,2020-01-02,BUFACETINE KLORAMFENIKOL SALEP 2 %,Tube,4320,3360,14515200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16777,262.,2020-01-02,Betadin Kumur,pcs,24,13152,315648
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16801,264.,2020-01-02,Biolabo Albumin 2x200 ml,kit,1,838286,838286
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16798,265.,2020-01-02,Biolabo Glukosa 2x200 ml,kit,1,866082,866082
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16805,266.,2020-01-02,Biolabo SGOT vial 8x30ml,kit,1,1824887,1824887
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16806,267.,2020-01-02,Biolabo SGPT vial 8x30ml,kit,1,1824887,1824887
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16807,268.,2020-01-02,Biolabo Total Protein,kit,1,578016,578016
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16802,269.,2020-01-02,Biolabo Urea,kit,1,1905773,1905773
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16800,270.,2020-01-02,Biolabo Uric Acid 6x30 ml,kit,1,1363240,1363240
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16793,272.,2020-01-02,Biosave Harga 2,Vial,4,479996,1919984
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,560,273.,2020-12-23,Bisakodil suppositoria 10 mg (Dulcolax/Stolax),Suppo,50,15150,757500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,714,274.,2020-11-23,Blood Lancet,kotak,65,200000,13000000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16824,275.,2020-01-02,Blood Lancet 28 G,kotak,70,27057,1893990
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16919,276.,2020-01-02,Blood Lancet 28 G Harga Harga 3,kotak,7,25879,181153
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16918,278.,2020-01-02,Braket,pcs,16,19360,309760
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,5144,279.,2020-01-02,CAMPAK 10 DOSE,Vial,306,28204,8630424
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16227,281.,2020-01-02,CAPTOPRIL 25 MG TABLET INDOFARMA,Tablet,40600,86,3491600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20211,282.,2020-01-02,"CAPTOPRIL TABLET 12,5 MG",Tablet,52200,69,3601800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20211,283.,2020-12-28,"CAPTOPRIL TABLET 12,5 MG",Tablet,9100,69,627900
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18847,284.,2020-01-02,CEFADROXIL 125 MG/5 ML,Botol,2800,4360,12208000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21011,286.,2020-01-02,CEFADROXIL MONOHYDRAT SIRUP KERING 250 mg / 5 ml,Botol,2900,5826,16895400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18828,287.,2020-01-02,CEFIXIME 200 MG TABLET BERNO,Tablet,780,2430,1895400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18311,288.,2020-01-02,CEFOTAXIM INJ 1 GRAM HARGA 1,Vial,50,5995,299750
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21007,292.,2020-01-02,CETIRIZINE HYDROCHLORIDE (HCL) SIRUP 5 MG/ 5 ML,Botol,350,3061,1071350
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21007,293.,2020-11-26,CETIRIZINE HYDROCHLORIDE (HCL) SIRUP 5 MG/ 5 ML,Botol,3700,3061,11325700
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21034,294.,2020-01-02,CHLORPROMAZINE,Tablet,4700,170,799000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16001,295.,2020-01-02,CIPROFLOXACIN 500 MG TABLET HJ,Tablet,246600,265,65349000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,1195,296.,2020-12-28,CLEANSER,Galon,2,2200000,4400000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18838,297.,2020-01-02,CLOPIDOGREL HYDROGEN 75 MG,Tablet,1980,1469,2908620
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16836,298.,2020-01-02,CPZ (Klorpromazin)25 mg,Tablet,200,75,15000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16730,299.,2020-01-02,Catgut / Benang Bedah No.2/0 Harga 1,pcs,2124,7571,16080804
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16731,300.,2020-01-02,Catgut / Benang Bedah No.2/0 Harga 2,pcs,276,33785,9324660
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16728,301.,2020-01-02,Catgut / Benang Bedah No.3/0 Harga 1,pcs,2196,7570,16623720
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16729,302.,2020-01-02,Catgut / Benang Bedah No.3/0 Harga 2,pcs,396,33785,13378860
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,3335,303.,2020-11-26,Cetirizine HCL 10 MG,Tablet,147100,104,15298400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,6868,304.,2020-12-21,Cleanser Lyse BCC,Pak,1,2273600,2273600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19297,305.,2020-11-13,Clobazam 10 Mg harga 2,Tablet,7000,1562,10934000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20212,307.,2020-09-08,DEKSAMETASON INJ 5 MG /ML 1 - ML,Ampul,240,1210,290400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21047,308.,2020-01-02,"DIAZEPAM ENEMA 5 mg / 2,5 ml",Tablet,42,14459,607278
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,17466,309.,2020-01-02,DIAZEPAM INJ 5MG/ML-2ML,ampul,20,1913,38260
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,17466,310.,2020-09-08,DIAZEPAM INJ 5MG/ML-2ML,ampul,50,1913,95650
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16607,311.,2020-10-22,DIFENHIDRAMIN HCL INJ 10 MG/ML-1 ML,ampul,80,1347,107760
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16608,312.,2020-01-02,"DIGOKSIN TABLET 0,25 MG",Tablet,2200,108,237600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16609,313.,2020-01-02,DILTIAZEM 30 MG,Tablet,4000,137,548000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,12155,314.,2020-12-28,DILUENT,Galon,5,1624420,8122100
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,17635,315.,2020-12-28,DIMENHYDRINATE 50 MG TABLET KF,Tablet,24000,129,3096000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20201,316.,2020-01-02,DISP SYRINGE WITH NEEDLE 1 cc TUBERCULIN,Botol,9200,1430,13156000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18832,320.,2020-01-02,DULCOLAX 5 MG,Tablet,246,6000,1476000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16614,321.,2020-01-02,DULCOLAX 5 MG SUPPOSITORIA (ANAK),Suppo,390,4990,1946100
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18983,322.,2020-01-02,Dhp Antimalaria,kotak,43,19440,835920
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20687,324.,2020-01-02,Dhp Antimalaria (Kotak),kotak,7,18000,126000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,653,326.,2020-01-02,Diazepam inj 5 mg / ml,ampul,1100,86,94600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,653,328.,2020-12-22,Diazepam inj 5 mg / ml,ampul,6500,86,559000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,2595,329.,2020-10-22,Diazepam tablet 5 mg,Tablet,3000,114,342000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16840,330.,2020-01-02,Digoxin,Tablet,700,108,75600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20689,331.,2020-01-02,Doksisiklin 100 ml,Tablet,150,299,44850
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,786,333.,2020-12-22,Domperidone 10 mg,Tablet,42300,96,4060800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18840,334.,2020-01-02,EPINEFRIN INJ 2 ML,Ampul,178,1405,250090
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18840,335.,2020-12-28,EPINEFRIN INJ 2 ML,Ampul,1920,1405,2697600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18368,336.,2020-01-02,EPINEPERINEE INJ 1 ML / 30'S,kotak,1,201089,201089
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18369,337.,2020-01-02,EPINEPERINEE INJ 1 ML / 30'S HARGA 2,kotak,6,200700,1204200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,19148,338.,2020-01-02,ERITROMISIN TABLET 250 mg,Kapsul,1700,636,1081200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20042,339.,2020-01-02,ETANOL 70% (1000 ML),Botol,6,30000,180000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,1199,340.,2020-11-26,Erythromicin Kapsul 250 MG,Tablet,1700,1429,2429300
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16766,341.,2020-01-02,Etanol 70% 100 ml,Botol,89,2625,233625
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16764,342.,2020-01-02,Etanol 70% 1000 ml Harga 1,Botol,6,30000,180000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,17725,343.,2020-01-02,Eugenol Cairan,Botol,220,18333,4033260
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,17725,344.,2020-01-02,Eugenol Cairan,Botol,35,21648,757680
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18980,348.,2020-01-02,FDC KAT ANAK,Paket,1,267400,267400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18980,349.,2020-01-02,FDC KAT ANAK,Paket,10,267400,2674000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16626,351.,2020-01-02,FENOBARBITAL INJEKSI 50 MG/ML-2ML,Ampul,60,3754,225240
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21025,352.,2020-01-02,FENOBARBITAL INJEKSI 50 mg / ml,Ampul,90,2278,205020
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21025,353.,2020-12-28,FENOBARBITAL INJEKSI 50 mg / ml,Ampul,60,2278,136680
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18317,354.,2020-01-02,FENOBARBITAL TABLET 30 MG HARGA 2,Tablet,1900,197,374300
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18317,355.,2020-11-26,FENOBARBITAL TABLET 30 MG HARGA 2,Tablet,5400,197,1063800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21043,356.,2020-01-02,FENOFIBRAT KAPS 100 mg,Kapsul,990,1191,1179090
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18318,357.,2020-01-02,FITOMENADION (VIT K) TABLET SALUT 10MG HARGA 2,Tablet,300,818,245400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16629,358.,2020-01-02,FITOMENADION (VIT.K) TABLET SALUT 10 MG,Tablet,1100,796,875600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21031,359.,2020-01-02,FITOMENADION (VIT.K1) TABLET 10 mg,Tablet,14400,873,12571200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16816,360.,2020-01-02,FUJI IX EXTRA HIJAU A3,Botol,7,1593500,11154500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21046,361.,2020-01-02,FUROSEMID INJ 10 mg,Ampul,50,1555,77750
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,603,362.,2020-12-28,FUROSEMIDE 40 MG TABLET KF,Tablet,800,84,67200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18319,363.,2020-01-02,FUROSEMIDE INJ IV/IM 10 MG/ML,Ampul,25,1555,38875
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16790,364.,2020-01-02,Fedding Tube,pcs,100,17366,1736600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,510,365.,2020-11-26,Fenitoin Na kaps 30 mg,Kapsul,1100,808,888800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18520,367.,2020-01-02,Fitomenadion (vit k 1) injeksi 10mg/ml-1ml,Ampul,420,4236,1779120
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16778,368.,2020-01-02,Flubio,Botol,16,82005,1312080
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,1187,369.,2020-11-13,Fluoksetin 20 MG,Tablet,210,4950,1039500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20037,370.,2020-01-02,Folley CATHETER,pcs,47,10440,490680
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16732,371.,2020-01-02,Folley Catheter,pcs,40,10440,417600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20025,372.,2020-01-02,GARAM ORALIT 200 ml air,Sachset,11400,263,2998200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18320,373.,2020-01-02,GEMFIBROZIL 300 MG,Tablet,960,318,305280
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21041,374.,2020-01-02,GEMFIBROZIL 300 MG KAPSUL PHAPROS,Kapsul,120,428,51360
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18991,375.,2020-01-02,GENTAMICIN INJEKSI KATEGORI 1,Ampul,48,515,24720
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18322,376.,2020-11-26,GENTAMICIN SALEP MATA HARGA 2,Tube,1368,3075,4206600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16634,377.,2020-11-26,GENTAMICIN TETES MATA,Botol,2544,4885,12427440
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21040,379.,2020-01-02,GLIBENCLAMIDE TABLET 5 mg,Tablet,24800,137,3397600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21040,380.,2020-11-26,GLIBENCLAMIDE TABLET 5 mg,Tablet,1600,137,219200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18325,381.,2020-01-02,GLIMEPIRIDE 2 MG TABLET INDOFARMA,Tablet,18800,231,4342800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18326,382.,2020-01-02,GLISERIL GUAYAKOLAT TABLET 100 MG HARGA 2,Tablet,38000,171,6498000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16641,383.,2020-01-02,GLUKOSA LARUTAN INFUS 5% STERIL,Botol,57,6900,393300
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18395,384.,2020-01-02,GRISEOFULVIN HARGA 1,Tablet,5170,224,1158080
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18396,385.,2020-01-02,GRISEOFULVIN HARGA 2,Tablet,30,258,7740
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,18380,386.,2020-01-02,"GRISEOFULVIN TABLET 125 MG, MICRONIZED HARGA 2",Tablet,600,223,133800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16642,387.,2020-01-02,"GRISEOFULVIN TABLET 125 MG,MICRONIZED",Tablet,22600,224,5062400
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21021,388.,2020-01-02,GRISEOVULFIN TABLET125 mg,Tablet,1900,238,452200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21021,390.,2020-01-02,GRISEOVULFIN TABLET125 mg,Tablet,8000,238,1904000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,483,393.,2020-01-02,Gliserin,Botol,65,5867,381355
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,476,394.,2020-01-02,Glukosa larutan infus 10 %,Botol,1094,6300,6892200
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,479,395.,2020-08-28,Glukosa larutan infus 5%,Botol,160,7363,1178080
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,21037,396.,2020-10-22,HALOPERIDOL 5 mg tab,Tablet,5700,60,342000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16644,397.,2020-12-22,"HALOPERIDOL TABLET 1,5 MG",Tablet,6200,59,365800
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16644,398.,2020-12-22,"HALOPERIDOL TABLET 1,5 MG",Tablet,33100,59,1952900
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20038,399.,2020-01-02,HANDSCOON (STERIL 7),pcs,50,4598,229900
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,22040,400.,2020-09-28,HAndsanitizer liquid 4L,Galon,17,200000,3400000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,16842,401.,2020-01-02,HCT Harga 2,Tablet,300,171,51300
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20026,402.,2020-12-28,HIDROKLOROTIAZID (HCT) TAB 25 mg,Tablet,6200,178,1103600
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,20686,403.,2020-01-02,"Halloperidol 0,5 mg",kotak,500,6200,3100000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,512,405.,2020-11-13,Haloperidol 5 mg,Tablet,500,1925,962500
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,1096,406.,2020-11-13,Haloperidol INJ 5 MG / ML,Ampul,250,14952,3738000
Kalimantan Selatan,Banjarbaru,DINAS KESEHATAN,DINAS KESEHATAN,Umum,Obat-Obatan,1099,407.,2020-11-13,Haloperidol TAB 5 MG,Tablet,12500,1916,23950000
